formula, size, total, solver, subsumption, reverse
P0.5N2L50.form139, 68, 4, 0, 1, 
P0.5N2L50.form140, 65, 3, 0, 0, 
P0.5N2L50.form141, 65, 3, 0, 0, 
P0.5N2L50.form142, 65, 3, 0, 0, 
P0.5N2L50.form143, 53, 2, 0, 0, 
P0.5N2L50.form144, 65, 3, 0, 0, 
P0.5N2L50.form145, 68, 3, 0, 1, 
P0.5N2L50.form146, 68, 3, 0, 0, 
P0.5N2L50.form147, 62, 5, 0, 1, 
P0.5N2L50.form148, 59, 4, 0, 0, 
P0.5N2L50.form149, 65, 2, 0, 0, 
P0.5N2L50.form150, 71, 2, 0, 0, 
P0.5N2L50.form151, 59, 3, 0, 0, 
P0.5N2L50.form152, 62, 4, 0, 2, 
P0.5N2L50.form153, 62, 3, 0, 0, 
P0.5N2L50.form154, 77, 3, 0, 0, 
P0.5N2L50.form155, 65, 6, 0, 2, 
P0.5N2L50.form156, 65, 4, 0, 0, 
P0.5N2L50.form157, 77, 5, 0, 2, 
P0.5N2L50.form158, 74, 3, 0, 0, 
P0.5N2L50.form159, 74, 3, 0, 0, 
P0.5N2L50.form160, 68, 4, 0, 2, 
P0.5N2L50.form161, 74, 3, 0, 0, 
P0.5N2L50.form162, 74, 4, 0, 2, 
P0.5N2L50.form163, 59, 4, 1, 0, 
P0.5N2L50.form164, 59, 3, 0, 0, 
P0.5N2L50.form165, 59, 3, 0, 0, 
P0.5N2L50.form166, 65, 3, 0, 1, 
P0.5N2L50.form167, 68, 2, 0, 0, 
P0.5N2L50.form168, 71, 5, 0, 0, 
P0.5N2L50.form169, 56, 4, 0, 0, 
P0.5N2L50.form170, 74, 3, 0, 0, 
P0.5N2L50.form171, 65, 3, 0, 0, 
P0.5N2L50.form172, 62, 3, 0, 1, 
P0.5N2L50.form173, 65, 3, 0, 1, 
P0.5N2L50.form174, 74, 2, 0, 0, 
P0.5N2L50.form175, 62, 3, 0, 0, 
P0.5N2L50.form176, 68, 2, 0, 0, 
P0.5N2L50.form177, 68, 3, 0, 1, 
P0.5N2L50.form178, 59, 3, 0, 0, 
P0.5N2L50.form179, 68, 4, 0, 0, 
P0.5N2L50.form180, 83, 5, 0, 2, 
P0.5N2L50.form181, 71, 3, 0, 0, 
P0.5N2L50.form182, 56, 3, 0, 0, 
P0.5N2L50.form183, 80, 2, 0, 0, 
P0.5N2L50.form184, 68, 3, 0, 0, 
P0.5N2L50.form185, 71, 3, 0, 0, 
P0.5N2L50.form186, 68, 3, 0, 0, 
P0.5N2L50.form187, 62, 2, 0, 0, 
P0.5N2L50.form188, 68, 3, 0, 1, 
P0.5N2L50.form189, 68, 3, 0, 1, 
P0.5N2L50.form190, 71, 5, 0, 1, 
P0.5N2L50.form191, 71, 16, 1, 8, 
P0.5N2L50.form192, 62, 3, 0, 1, 
P0.5N2L50.form193, 62, 3, 0, 0, 
P0.5N2L50.form194, 71, 3, 0, 1, 
P0.5N2L50.form195, 68, 4, 0, 1, 
P0.5N2L50.form196, 71, 5, 0, 2, 
P0.5N2L50.form197, 74, 3, 0, 0, 
P0.5N2L50.form198, 68, 3, 0, 1, 
P0.5N2L50.form199, 71, 2, 0, 0, 
P0.5N2L50.form200, 62, 4, 0, 1, 
P0.5N2L50.form201, 68, 2, 0, 0, 
P0.5N2L50.form202, 65, 3, 0, 1, 
P0.5N2L50.form203, 74, 3, 1, 0, 
P0.5N2L50.form204, 74, 3, 0, 0, 
P0.5N2L50.form205, 62, 3, 0, 0, 
P0.5N2L50.form206, 71, 3, 0, 1, 
P0.5N2L50.form207, 56, 3, 0, 1, 
P0.5N2L50.form208, 77, 4, 0, 0, 
P0.5N2L50.form209, 62, 4, 0, 0, 
P0.5N2L50.form210, 71, 3, 0, 0, 
P0.5N2L50.form211, 68, 3, 0, 0, 
P0.5N2L50.form212, 77, 3, 0, 0, 
P0.5N2L50.form213, 68, 3, 0, 0, 
P0.5N2L50.form214, 65, 2, 0, 0, 
P0.5N2L50.form215, 59, 3, 0, 1, 
P0.5N2L50.form216, 62, 3, 0, 0, 
P0.5N2L50.form217, 65, 4, 0, 2, 
P0.5N2L50.form218, 77, 4, 0, 1, 
P0.5N2L50.form219, 62, 4, 0, 1, 
P0.5N2L50.form220, 62, 3, 0, 0, 
P0.5N2L50.form221, 65, 4, 0, 1, 
P0.5N2L50.form222, 74, 3, 0, 1, 
P0.5N2L50.form223, 62, 3, 0, 1, 
P0.5N2L50.form224, 65, 8, 0, 0, 
P0.5N2L50.form225, 65, 3, 0, 1, 
P0.5N2L50.form226, 68, 3, 0, 0, 
P0.5N2L50.form227, 68, 3, 0, 0, 
P0.5N2L50.form228, 71, 4, 0, 1, 
P0.5N2L50.form229, 74, 5, 0, 1, 
P0.5N2L50.form230, 71, 3, 0, 0, 
P0.5N2L50.form231, 62, 4, 0, 1, 
P0.5N2L50.form232, 68, 3, 0, 1, 
P0.5N2L50.form233, 71, 2, 0, 0, 
P0.5N2L50.form234, 62, 6, 0, 3, 
P0.5N2L50.form235, 71, 3, 0, 1, 
P0.5N2L50.form236, 74, 3, 0, 1, 
P0.5N2L50.form237, 62, 3, 0, 0, 
P0.5N2L50.form238, 65, 3, 0, 0, 
P0.5N2L50.form239, 68, 4, 0, 0, 
P0.5N2L50.form240, 68, 7, 0, 2, 
P0.5N2L50.form241, 65, 3, 0, 0, 
P0.5N2L50.form242, 56, 3, 0, 0, 
P0.5N2L50.form243, 62, 2, 0, 0, 
P0.5N2L50.form244, 71, 3, 0, 0, 
P0.5N2L50.form245, 71, 3, 0, 1, 
P0.5N2L50.form246, 59, 3, 0, 0, 
P0.5N2L50.form247, 62, 2, 0, 0, 
P0.5N2L50.form248, 65, 3, 0, 0, 
P0.5N2L50.form249, 62, 6, 0, 3, 
P0.5N2L50.form250, 62, 4, 0, 0, 
P0.5N2L50.form251, 65, 3, 0, 0, 
P0.5N2L50.form252, 62, 2, 0, 0, 
P0.5N2L50.form253, 65, 3, 0, 0, 
P0.5N2L50.form254, 53, 3, 0, 0, 
P0.5N2L50.form255, 83, 3, 0, 1, 
P0.5N2L50.form256, 86, 3, 0, 0, 
P0.5N2L50.form257, 68, 4, 0, 2, 
P0.5N2L50.form258, 62, 3, 0, 1, 
P0.5N2L50.form259, 62, 3, 0, 0, 
P0.5N2L50.form260, 71, 3, 0, 0, 
P0.5N2L50.form261, 71, 4, 0, 1, 
P0.5N2L50.form262, 68, 3, 0, 1, 
P0.5N2L50.form263, 65, 2, 0, 0, 
P0.5N2L50.form264, 62, 3, 0, 1, 
P0.5N2L50.form265, 77, 3, 0, 0, 
P0.5N2L50.form266, 65, 2, 0, 0, 
P0.5N2L50.form267, 59, 3, 1, 0, 
P0.5N2L50.form268, 62, 3, 0, 1, 
P0.5N2L50.form269, 62, 2, 0, 0, 
P0.5N2L50.form270, 71, 3, 0, 0, 
P0.5N2L50.form271, 59, 6, 0, 1, 
P0.5N2L50.form272, 62, 6, 0, 1, 
P0.5N2L50.form273, 71, 3, 0, 0, 
P0.5N2L50.form274, 68, 2, 0, 0, 
P0.5N2L50.form275, 71, 3, 0, 0, 
P0.5N2L50.form276, 53, 3, 0, 0, 
P0.5N2L50.form277, 74, 3, 0, 1, 
P0.5N2L50.form278, 65, 4, 0, 1, 
P0.5N2L50.form279, 62, 4, 0, 0, 
P0.5N2L50.form280, 86, 5, 0, 3, 
P0.5N2L50.form281, 68, 3, 0, 0, 
P0.5N2L50.form282, 68, 2, 0, 0, 
P0.5N2L50.form283, 59, 2, 0, 0, 
P0.5N2L50.form284, 65, 3, 0, 0, 
P0.5N2L50.form285, 71, 4, 0, 0, 
P0.5N2L50.form286, 65, 3, 1, 0, 
P0.5N2L50.form287, 74, 3, 0, 1, 
P0.5N2L50.form288, 62, 3, 0, 0, 
P0.5N2L50.form289, 62, 3, 0, 0, 
P0.5N2L50.form290, 59, 3, 0, 0, 
P0.5N2L50.form291, 65, 5, 1, 0, 
P0.5N2L50.form292, 71, 5, 0, 1, 
P0.5N2L50.form293, 68, 3, 0, 0, 
P0.5N2L50.form294, 59, 3, 0, 0, 
P0.5N2L50.form295, 71, 4, 0, 2, 
P0.5N2L50.form296, 74, 4, 0, 1, 
P0.5N2L50.form297, 62, 2, 0, 0, 
P0.5N2L50.form298, 65, 3, 0, 0, 
P0.5N2L50.form299, 71, 3, 0, 0, 
P0.5N2L50.form300, 59, 2, 0, 0, 
P0.5N2L50.form301, 71, 5, 0, 0, 
P0.5N2L50.form302, 68, 5, 0, 1, 
P0.5N2L50.form303, 62, 3, 0, 0, 
P0.5N2L50.form304, 71, 6, 0, 4, 
P0.5N2L50.form305, 56, 3, 0, 1, 
P0.5N2L50.form306, 65, 3, 0, 1, 
P0.5N2L50.form307, 68, 4, 0, 2, 
P0.5N2L50.form308, 65, 3, 0, 1, 
P0.5N2L50.form309, 68, 2, 0, 0, 
P0.5N2L50.form310, 77, 3, 0, 0, 
P0.5N2L50.form311, 62, 4, 0, 0, 
P0.5N2L50.form312, 68, 5, 1, 0, 
P0.5N2L50.form313, 65, 2, 0, 0, 
P0.5N2L50.form314, 71, 4, 0, 1, 
P0.5N2L50.form315, 77, 2, 0, 0, 
P0.5N2L50.form316, 65, 2, 0, 0, 
P0.5N2L50.form317, 77, 3, 0, 0, 
P0.5N2L50.form318, 59, 2, 0, 0, 
P0.5N2L50.form319, 80, 3, 0, 0, 
P0.5N2L50.form320, 62, 4, 0, 1, 
P0.5N2L50.form321, 68, 3, 0, 0, 
P0.5N2L50.form322, 77, 2, 0, 0, 
P0.5N2L50.form323, 74, 3, 0, 0, 
P0.5N2L50.form324, 56, 4, 0, 1, 
P0.5N2L50.form325, 68, 7, 0, 3, 
P0.5N2L50.form326, 71, 6, 0, 1, 
P0.5N2L50.form327, 71, 3, 0, 0, 
P0.5N2L50.form328, 62, 2, 0, 0, 
P0.5N2L50.form329, 56, 3, 0, 0, 
P0.5N2L50.form330, 59, 5, 0, 2, 
P0.5N2L50.form331, 65, 3, 0, 1, 
P0.5N2L50.form332, 74, 3, 0, 1, 
P0.5N2L50.form333, 65, 3, 0, 0, 
P0.5N2L50.form334, 62, 3, 0, 0, 
P0.5N2L50.form335, 68, 3, 0, 0, 
P0.5N2L50.form336, 56, 4, 0, 0, 
P0.5N2L50.form337, 74, 3, 0, 0, 
P0.5N2L50.form338, 71, 3, 0, 1, 
P0.5N2L50.form339, 65, 3, 0, 0, 
P0.5N2L50.form340, 65, 3, 0, 1, 
P0.5N2L50.form341, 71, 3, 0, 0, 
P0.5N2L50.form342, 71, 3, 0, 0, 
P0.5N2L50.form343, 74, 3, 0, 0, 
P0.5N2L50.form344, 62, 3, 0, 1, 
P0.5N2L50.form345, 62, 3, 0, 0, 
P0.5N2L50.form346, 68, 6, 1, 0, 
P0.5N2L50.form347, 71, 5, 0, 0, 
P0.5N2L50.form348, 59, 2, 0, 0, 
P0.5N2L50.form349, 65, 6, 0, 0, 
P0.5N2L50.form350, 68, 3, 0, 0, 
P0.5N2L50.form351, 62, 3, 0, 1, 
P0.5N2L50.form352, 74, 3, 0, 0, 
P0.5N2L50.form353, 62, 3, 0, 0, 
P0.5N2L50.form354, 65, 6, 1, 0, 
P0.5N2L50.form355, 74, 5, 0, 1, 
P0.5N2L50.form356, 80, 3, 0, 1, 
P0.5N2L50.form357, 65, 2, 0, 0, 
P0.5N2L50.form358, 71, 4, 0, 1, 
P0.5N2L50.form359, 65, 3, 0, 1, 
P0.5N2L50.form360, 71, 3, 0, 1, 
P0.5N2L50.form361, 71, 5, 0, 0, 
P0.5N2L50.form362, 62, 4, 0, 0, 
P0.5N2L50.form363, 62, 3, 0, 0, 
P0.5N2L50.form364, 65, 3, 0, 0, 
P0.5N2L50.form365, 77, 5, 0, 2, 
P0.5N2L50.form366, 71, 3, 0, 0, 
P0.5N2L50.form367, 77, 3, 0, 0, 
P0.5N2L50.form368, 71, 3, 0, 1, 
P0.5N2L50.form369, 71, 2, 0, 0, 
P0.5N2L50.form370, 74, 3, 1, 0, 
P0.5N2L50.form371, 65, 3, 1, 0, 
P0.5N2L50.form372, 65, 3, 0, 0, 
P0.5N2L50.form373, 80, 3, 0, 0, 
P0.5N2L50.form374, 68, 5, 0, 0, 
P0.5N2L50.form375, 53, 4, 0, 0, 
P0.5N2L50.form376, 71, 3, 0, 1, 
P0.5N2L50.form377, 71, 3, 0, 1, 
P0.5N2L50.form378, 74, 2, 0, 0, 
P0.5N2L50.form379, 77, 3, 0, 0, 
P0.5N2L50.form380, 62, 3, 0, 1, 
P0.5N2L50.form381, 62, 4, 0, 1, 
P0.5N2L50.form382, 74, 4, 0, 2, 
P0.5N2L50.form383, 56, 4, 1, 0, 
P0.5N2L50.form384, 65, 2, 0, 0, 
P0.5N2L50.form385, 74, 4, 0, 0, 
P0.5N2L50.form386, 68, 5, 0, 1, 
P0.5N2L50.form387, 77, 4, 0, 1, 
P0.5N2L50.form388, 65, 3, 0, 0, 
P0.5N2L50.form389, 65, 3, 0, 1, 
P0.5N2L50.form390, 62, 2, 0, 0, 
P0.5N2L50.form391, 74, 4, 0, 1, 
P0.5N2L50.form392, 59, 4, 0, 1, 
P0.5N2L50.form393, 74, 4, 0, 1, 
P0.5N2L50.form394, 65, 3, 0, 0, 
P0.5N2L50.form395, 65, 5, 0, 1, 
P0.5N2L50.form396, 62, 5, 0, 0, 
P0.5N2L50.form397, 71, 3, 0, 1, 
P0.5N2L50.form398, 65, 3, 0, 1, 
P0.5N2L50.form399, 62, 3, 0, 1, 
P0.5N2L50.form400, 68, 3, 0, 1, 
P0.5N2L50.form401, 68, 2, 0, 0, 
P0.5N2L50.form402, 74, 3, 0, 0, 
P0.5N2L50.form403, 59, 3, 0, 1, 
P0.5N2L50.form404, 77, 3, 0, 0, 
P0.5N2L50.form405, 74, 4, 0, 0, 
P0.5N2L50.form406, 68, 3, 0, 0, 
P0.5N2L50.form407, 74, 3, 0, 0, 
P0.5N2L50.form408, 83, 4, 0, 2, 
P0.5N2L50.form409, 68, 3, 0, 0, 
P0.5N2L50.form410, 71, 3, 0, 0, 
P0.5N2L50.form411, 74, 3, 0, 0, 
P0.5N2L50.form412, 74, 2, 0, 0, 
P0.5N2L50.form413, 65, 3, 0, 0, 
P0.5N2L50.form414, 68, 3, 0, 1, 
P0.5N2L50.form415, 68, 6, 0, 2, 
P0.5N2L50.form416, 65, 5, 0, 1, 
P0.5N2L50.form417, 62, 4, 0, 1, 
P0.5N2L50.form418, 74, 3, 0, 0, 
P0.5N2L50.form419, 71, 3, 0, 0, 
P0.5N2L50.form420, 71, 2, 0, 0, 
P0.5N2L50.form421, 65, 3, 0, 0, 
P0.5N2L50.form422, 68, 3, 0, 1, 
P0.5N2L50.form423, 71, 3, 0, 1, 
P0.5N2L50.form424, 74, 2, 0, 0, 
P0.5N2L50.form425, 71, 2, 0, 0, 
P0.5N2L50.form426, 62, 5, 0, 1, 
P0.5N2L50.form427, 71, 6, 1, 1, 
P0.5N2L50.form428, 65, 3, 1, 0, 
P0.5N2L50.form429, 62, 3, 0, 1, 
P0.5N2L50.form430, 65, 3, 0, 1, 
P0.5N2L50.form431, 65, 5, 0, 2, 
P0.5N2L50.form432, 77, 6, 0, 4, 
P0.5N2L50.form433, 65, 4, 0, 1, 
P0.5N2L50.form434, 62, 3, 0, 0, 
P0.5N2L50.form435, 65, 2, 0, 0, 
P0.5N2L50.form436, 77, 4, 0, 1, 
P0.5N2L50.form437, 68, 4, 0, 2, 
P0.5N2L50.form438, 74, 3, 0, 0, 
P0.5N2L50.form439, 80, 8, 0, 4, 
P0.5N2L50.form440, 80, 3, 0, 0, 
P0.5N2L50.form441, 68, 4, 1, 1, 
P0.5N2L50.form442, 68, 3, 0, 1, 
P0.5N2L50.form443, 59, 2, 0, 0, 
P0.5N2L50.form444, 71, 3, 0, 0, 
P0.5N2L50.form445, 68, 4, 0, 0, 
P0.5N2L50.form446, 62, 4, 0, 1, 
P0.5N2L50.form447, 71, 4, 0, 1, 
P0.5N2L50.form448, 65, 3, 0, 0, 
P0.5N2L50.form449, 74, 3, 0, 0, 
P0.5N2L50.form450, 59, 5, 0, 2, 
P0.5N2L50.form451, 71, 2, 0, 0, 
P0.5N2L50.form452, 74, 3, 0, 0, 
P0.5N2L50.form453, 65, 3, 0, 0, 
P0.5N2L50.form454, 71, 2, 0, 0, 
P0.5N2L50.form455, 62, 4, 0, 1, 
P0.5N2L50.form456, 59, 2, 0, 0, 
P0.5N2L50.form457, 80, 3, 0, 0, 
P0.5N2L50.form458, 68, 2, 0, 0, 
P0.5N2L50.form459, 68, 3, 0, 0, 
P0.5N2L50.form460, 71, 4, 0, 1, 
P0.5N2L50.form461, 71, 3, 0, 0, 
P0.5N2L50.form462, 77, 3, 0, 0, 
P0.5N2L50.form463, 74, 3, 0, 0, 
P0.5N2L50.form464, 77, 3, 0, 1, 
P0.5N2L50.form465, 74, 3, 0, 0, 
P0.5N2L50.form466, 62, 3, 0, 1, 
P0.5N2L50.form467, 62, 5, 0, 0, 
P0.5N2L50.form468, 62, 5, 0, 0, 
P0.5N2L50.form469, 65, 6, 0, 3, 
P0.5N2L50.form470, 62, 3, 0, 0, 
P0.5N2L50.form471, 62, 3, 0, 0, 
P0.5N2L50.form472, 59, 2, 0, 0, 
P0.5N2L50.form473, 65, 5, 0, 1, 
P0.5N2L50.form474, 71, 4, 0, 1, 
P0.5N2L50.form475, 68, 4, 0, 2, 
P0.5N2L50.form476, 68, 3, 0, 0, 
P0.5N2L50.form477, 68, 3, 0, 0, 
P0.5N2L50.form478, 68, 5, 0, 1, 
P0.5N2L50.form479, 77, 5, 0, 1, 
P0.5N2L50.form480, 65, 4, 0, 1, 
P0.5N2L50.form481, 68, 2, 0, 0, 
P0.5N2L50.form482, 62, 3, 0, 1, 
P0.5N2L50.form483, 65, 3, 0, 0, 
P0.5N2L50.form484, 80, 3, 0, 0, 
P0.5N2L50.form485, 74, 3, 0, 0, 
P0.5N2L50.form486, 77, 3, 0, 0, 
P0.5N2L50.form487, 68, 2, 0, 0, 
P0.5N2L50.form488, 74, 3, 0, 1, 
P0.5N2L50.form489, 59, 2, 0, 0, 
P0.5N2L50.form490, 68, 3, 0, 0, 
P0.5N2L50.form491, 68, 2, 0, 0, 
P0.5N2L50.form492, 65, 5, 0, 1, 
P0.5N2L50.form493, 74, 11, 0, 6, 
P0.5N2L50.form494, 68, 2, 0, 0, 
P0.5N2L50.form495, 62, 3, 0, 0, 
P0.5N2L50.form496, 74, 4, 0, 1, 
P0.5N2L50.form497, 65, 2, 0, 0, 
P0.5N2L50.form498, 59, 3, 0, 0, 
P0.5N2L50.form499, 65, 2, 0, 0, 
P0.5N2L60.form, 84, 5, 0, 0, 
P0.5N2L60.form1, 75, 5, 0, 1, 
P0.5N2L60.form2, 84, 4, 0, 0, 
P0.5N2L60.form3, 81, 2, 0, 0, 
P0.5N2L60.form4, 78, 3, 0, 1, 
P0.5N2L60.form5, 75, 3, 0, 0, 
P0.5N2L60.form6, 78, 3, 0, 1, 
P0.5N2L60.form7, 69, 3, 0, 0, 
P0.5N2L60.form8, 78, 2, 0, 0, 
P0.5N2L60.form9, 63, 3, 0, 0, 
P0.5N2L60.form10, 66, 5, 0, 0, 
P0.5N2L60.form11, 81, 5, 0, 1, 
P0.5N2L60.form12, 90, 3, 0, 1, 
P0.5N2L60.form13, 102, 3, 0, 0, 
P0.5N2L60.form14, 78, 3, 0, 0, 
P0.5N2L60.form15, 81, 3, 0, 0, 
P0.5N2L60.form16, 87, 3, 0, 1, 
P0.5N2L60.form17, 75, 3, 0, 0, 
P0.5N2L60.form18, 99, 3, 0, 0, 
P0.5N2L60.form19, 84, 2, 0, 0, 
P0.5N2L60.form20, 81, 3, 0, 1, 
P0.5N2L60.form21, 90, 4, 0, 0, 
P0.5N2L60.form22, 72, 5, 0, 0, 
P0.5N2L60.form23, 78, 3, 0, 1, 
P0.5N2L60.form24, 81, 3, 0, 0, 
P0.5N2L60.form25, 81, 2, 0, 0, 
P0.5N2L60.form26, 75, 2, 0, 0, 
P0.5N2L60.form27, 78, 3, 0, 0, 
P0.5N2L60.form28, 81, 3, 0, 1, 
P0.5N2L60.form29, 87, 4, 0, 1, 
P0.5N2L60.form30, 75, 3, 0, 0, 
P0.5N2L60.form31, 84, 4, 0, 1, 
P0.5N2L60.form32, 78, 5, 0, 0, 
P0.5N2L60.form33, 75, 3, 0, 0, 
P0.5N2L60.form34, 87, 2, 0, 0, 
P0.5N2L60.form35, 69, 3, 0, 0, 
P0.5N2L60.form36, 84, 3, 0, 0, 
P0.5N2L60.form37, 87, 3, 0, 0, 
P0.5N2L60.form38, 81, 2, 0, 0, 
P0.5N2L60.form39, 81, 3, 0, 0, 
P0.5N2L60.form40, 78, 15, 0, 12, 
P0.5N2L60.form41, 69, 3, 0, 0, 
P0.5N2L60.form42, 90, 3, 0, 0, 
P0.5N2L60.form43, 84, 3, 0, 0, 
P0.5N2L60.form44, 90, 6, 0, 1, 
P0.5N2L60.form45, 84, 5, 0, 0, 
P0.5N2L60.form46, 81, 6, 0, 3, 
P0.5N2L60.form47, 72, 5, 1, 1, 
P0.5N2L60.form48, 84, 3, 0, 1, 
P0.5N2L60.form49, 81, 3, 0, 0, 
P0.5N2L60.form50, 84, 4, 0, 1, 
P0.5N2L60.form51, 87, 5, 0, 2, 
P0.5N2L60.form52, 84, 3, 0, 0, 
P0.5N2L60.form53, 81, 3, 0, 1, 
P0.5N2L60.form54, 78, 3, 0, 0, 
P0.5N2L60.form55, 81, 3, 0, 1, 
P0.5N2L60.form56, 84, 3, 0, 0, 
P0.5N2L60.form57, 84, 2, 0, 0, 
P0.5N2L60.form58, 84, 3, 0, 1, 
P0.5N2L60.form59, 72, 3, 0, 1, 
P0.5N2L60.form60, 81, 2, 0, 0, 
P0.5N2L60.form61, 81, 3, 0, 0, 
P0.5N2L60.form62, 87, 4, 0, 1, 
P0.5N2L60.form63, 81, 3, 0, 0, 
P0.5N2L60.form64, 90, 8, 0, 3, 
P0.5N2L60.form65, 75, 4, 0, 0, 
P0.5N2L60.form66, 75, 3, 0, 0, 
P0.5N2L60.form67, 78, 3, 0, 0, 
P0.5N2L60.form68, 84, 4, 0, 1, 
P0.5N2L60.form69, 84, 3, 0, 0, 
P0.5N2L60.form70, 84, 4, 0, 1, 
P0.5N2L60.form71, 84, 4, 0, 0, 
P0.5N2L60.form72, 78, 4, 0, 1, 
P0.5N2L60.form73, 81, 4, 0, 1, 
P0.5N2L60.form74, 78, 3, 0, 0, 
P0.5N2L60.form75, 87, 6, 0, 3, 
P0.5N2L60.form76, 81, 5, 0, 2, 
P0.5N2L60.form77, 81, 2, 0, 0, 
P0.5N2L60.form78, 78, 4, 0, 1, 
P0.5N2L60.form79, 78, 4, 0, 0, 
P0.5N2L60.form80, 78, 4, 0, 1, 
P0.5N2L60.form81, 84, 3, 0, 0, 
P0.5N2L60.form82, 69, 3, 0, 0, 
P0.5N2L60.form83, 78, 4, 0, 1, 
P0.5N2L60.form84, 78, 3, 0, 0, 
P0.5N2L60.form85, 78, 3, 0, 1, 
P0.5N2L60.form86, 72, 3, 0, 0, 
P0.5N2L60.form87, 84, 3, 0, 0, 
P0.5N2L60.form88, 84, 3, 0, 0, 
P0.5N2L60.form89, 87, 3, 0, 1, 
P0.5N2L60.form90, 81, 4, 0, 0, 
P0.5N2L60.form91, 87, 5, 1, 0, 
P0.5N2L60.form92, 69, 3, 0, 1, 
P0.5N2L60.form93, 84, 3, 0, 0, 
P0.5N2L60.form94, 78, 3, 0, 0, 
P0.5N2L60.form95, 75, 2, 0, 0, 
P0.5N2L60.form96, 78, 3, 0, 0, 
P0.5N2L60.form97, 78, 3, 0, 0, 
P0.5N2L60.form98, 81, 5, 0, 3, 
P0.5N2L60.form99, 81, 3, 0, 1, 
P0.5N2L60.form100, 81, 5, 0, 0, 
P0.5N2L60.form101, 84, 6, 0, 2, 
P0.5N2L60.form102, 90, 3, 0, 0, 
P0.5N2L60.form103, 96, 3, 0, 1, 
P0.5N2L60.form104, 75, 3, 0, 1, 
P0.5N2L60.form105, 72, 2, 0, 0, 
P0.5N2L60.form106, 84, 3, 0, 0, 
P0.5N2L60.form107, 87, 5, 0, 2, 
P0.5N2L60.form108, 81, 2, 0, 0, 
P0.5N2L60.form109, 78, 3, 0, 0, 
P0.5N2L60.form110, 84, 5, 0, 0, 
P0.5N2L60.form111, 78, 5, 0, 0, 
P0.5N2L60.form112, 90, 2, 0, 0, 
P0.5N2L60.form113, 75, 4, 0, 2, 
P0.5N2L60.form114, 87, 4, 0, 1, 
P0.5N2L60.form115, 75, 3, 0, 1, 
P0.5N2L60.form116, 84, 3, 1, 0, 
P0.5N2L60.form117, 90, 5, 0, 3, 
P0.5N2L60.form118, 81, 3, 0, 0, 
P0.5N2L60.form119, 81, 3, 0, 0, 
P0.5N2L60.form120, 81, 6, 0, 1, 
P0.5N2L60.form121, 81, 4, 0, 0, 
P0.5N2L60.form122, 84, 3, 0, 0, 
P0.5N2L60.form123, 81, 3, 0, 0, 
P0.5N2L60.form124, 72, 2, 0, 0, 
P0.5N2L60.form125, 84, 4, 0, 1, 
P0.5N2L60.form126, 75, 3, 0, 1, 
P0.5N2L60.form127, 78, 2, 0, 0, 
P0.5N2L60.form128, 75, 4, 0, 1, 
P0.5N2L60.form129, 84, 3, 0, 0, 
P0.5N2L60.form130, 90, 5, 0, 0, 
P0.5N2L60.form131, 90, 6, 0, 3, 
P0.5N2L60.form132, 81, 3, 0, 0, 
P0.5N2L60.form133, 72, 3, 0, 0, 
P0.5N2L60.form134, 87, 2, 0, 0, 
P0.5N2L60.form135, 81, 4, 0, 2, 
P0.5N2L60.form136, 84, 3, 0, 0, 
P0.5N2L60.form137, 75, 3, 0, 0, 
P0.5N2L60.form138, 90, 3, 0, 0, 
P0.5N2L60.form139, 72, 3, 0, 0, 
P0.5N2L60.form140, 78, 7, 0, 3, 
P0.5N2L60.form141, 75, 5, 0, 0, 
P0.5N2L60.form142, 84, 3, 0, 0, 
P0.5N2L60.form143, 87, 3, 0, 0, 
P0.5N2L60.form144, 87, 3, 0, 1, 
P0.5N2L60.form145, 78, 2, 0, 0, 
P0.5N2L60.form146, 81, 3, 0, 1, 
P0.5N2L60.form147, 81, 3, 0, 1, 
P0.5N2L60.form148, 87, 5, 0, 2, 
P0.5N2L60.form149, 78, 4, 0, 1, 
P0.5N2L60.form150, 78, 6, 0, 3, 
P0.5N2L60.form151, 84, 3, 0, 0, 
P0.5N2L60.form152, 84, 4, 0, 1, 
P0.5N2L60.form153, 78, 3, 0, 0, 
P0.5N2L60.form154, 78, 21, 0, 3, 
P0.5N2L60.form155, 75, 5, 0, 1, 
P0.5N2L60.form156, 78, 3, 0, 1, 
P0.5N2L60.form157, 75, 2, 0, 0, 
P0.5N2L60.form158, 75, 3, 0, 0, 
P0.5N2L60.form159, 81, 4, 0, 1, 
P0.5N2L60.form160, 75, 4, 1, 1, 
P0.5N2L60.form161, 66, 3, 0, 1, 
P0.5N2L60.form162, 78, 3, 0, 1, 
P0.5N2L60.form163, 84, 4, 0, 2, 
P0.5N2L60.form164, 78, 2, 0, 0, 
P0.5N2L60.form165, 72, 5, 0, 0, 
P0.5N2L60.form166, 78, 7, 0, 3, 
P0.5N2L60.form167, 66, 3, 0, 1, 
P0.5N2L60.form168, 81, 2, 0, 0, 
P0.5N2L60.form169, 66, 2, 0, 0, 
P0.5N2L60.form170, 78, 3, 0, 0, 
P0.5N2L60.form171, 66, 2, 0, 0, 
P0.5N2L60.form172, 81, 4, 0, 2, 
P0.5N2L60.form173, 87, 2, 0, 0, 
P0.5N2L60.form174, 78, 4, 1, 0, 
P0.5N2L60.form175, 81, 6, 0, 2, 
